Investigator,,Time (s),Electrode,Amplitude (mV)
,,00003.076240,C1_33,0.013
,,00003.076560,C1_11,0.039
,,00003.076800,C1_21,0.03
,,00003.076960,C1_31,0.035
,,00003.078000,C1_32,0.027
,,00003.079200,C1_21,0.036
,,00003.079360,C1_31,0.012
,,00003.080000,C1_43,0.075
,,00003.080560,C1_11,0.047
,,00003.081360,C1_32,0.032
,,00003.082240,C1_21,0.03
,,00003.083040,C1_11,0.047
,,00003.084320,C1_43,0.043
,,00003.085120,C1_23,0.021
,,00003.085120,C1_32,0.247
,,00003.085200,C1_33,0.019
,,00003.085360,C1_21,0.058
,,00003.086720,C1_11,0.026
,,00003.087200,C1_31,0.025
,,00003.087680,C1_32,0.01
,,00003.087760,C1_43,0.026
,,00003.088160,C1_21,0.043
,,00003.088320,C1_22,0.019
,,00003.088400,C1_34,0.016
,,00003.088960,C1_11,0.025
,,00003.089760,C1_44,0.017
,,00003.089920,C1_32,0.061
,,00003.090480,C1_31,0.016
,,00003.090880,C1_21,0.038
,,00003.090960,C1_43,0.015
,,00003.091040,C1_34,0.013
,,00003.092240,C1_11,0.042
,,00003.092720,C1_31,0.019
,,00003.093280,C1_43,0.02
,,00003.093360,C1_32,0.057
,,00003.093920,C1_21,0.048
,,00003.095440,C1_12,0.038
,,00003.095600,C1_32,0.024
