Investigator,,Time (s),Electrode,Amplitude (mV)
,,00003.180080,A1_33,0.023
,,00003.180320,A1_31,0.037
,,00003.180400,A1_23,0.022
,,00003.180400,A1_44,0.015
,,00003.180880,A1_24,0.022
,,00003.181440,A1_12,0.015
,,00003.181680,A1_22,0.035
,,00003.182080,A1_13,0.019
,,00003.182480,A1_33,0.028
,,00003.182880,A1_11,0.034
,,00003.183040,A1_31,0.041
,,00003.183040,A1_41,0.013
,,00003.183200,A1_14,0.019
,,00003.183520,A1_24,0.053
,,00003.183840,A1_12,0.033
,,00003.184080,A1_44,0.019
,,00003.184240,A1_22,0.026
,,00003.184480,A1_43,0.013
,,00003.184800,A1_33,0.023
,,00003.185120,A1_23,0.042
,,00003.185280,A1_31,0.033
,,00003.185440,A1_11,0.021
,,00003.185520,A1_34,0.02
,,00003.186320,A1_12,0.027
,,00003.186400,A1_21,0.017
,,00003.186800,A1_13,0.018
,,00003.187120,A1_24,0.021
,,00003.187600,A1_31,0.012
,,00003.188240,A1_23,0.035
,,00003.188240,A1_34,0.013
,,00003.188400,A1_32,0.013
,,00003.188560,A1_22,0.015
,,00003.188880,A1_33,0.019
,,00003.189040,A1_11,0.02
,,00003.189200,A1_12,0.033
,,00003.189440,A1_43,0.013
,,00003.190160,A1_13,0.033
,,00003.190320,A1_31,0.021
,,00003.190400,A1_24,0.03
,,00003.190640,A1_23,0.02
,,00003.191600,A1_12,0.032
,,00003.191760,A1_11,0.023
,,00003.192640,A1_31,0.028
,,00003.193040,A1_23,0.077
,,00003.193120,A1_33,0.037
,,00003.193360,A1_13,0.014
,,00003.193360,A1_24,0.02
,,00003.193440,A1_22,0.03
,,00003.193840,A1_44,0.018
,,00003.194320,A1_34,0.018
,,00003.194640,A1_12,0.028
,,00003.194880,A1_31,0.032
,,00003.194960,A1_11,0.024
,,00003.195360,A1_23,0.042
,,00003.196400,A1_22,0.018
,,00003.196800,A1_13,0.02
,,00003.197040,A1_12,0.014
,,00003.197360,A1_34,0.02
,,00003.197440,A1_11,0.019
,,00003.197520,A1_31,0.021
,,00003.198000,A1_24,0.016
,,00003.198720,A1_33,0.034
,,00003.198880,A1_42,0.011
,,00003.199360,A1_22,0.018
,,00003.199440,A1_12,0.02
,,00003.199760,A1_31,0.028
,,00003.200000,A1_21,0.014
,,00003.200000,A1_34,0.018
,,00003.200320,A1_13,0.026
,,00003.200320,A1_24,0.028
,,00003.200480,A1_11,0.029
,,00003.201520,A1_44,0.018
,,00003.201760,A1_12,0.031
,,00003.201760,A1_23,0.032
,,00003.202560,A1_22,0.024
,,00003.202800,A1_11,0.022
,,00003.203120,A1_24,0.021
,,00003.203600,A1_13,0.027
,,00003.203600,A1_31,0.043
,,00003.204080,A1_12,0.029
,,00003.204080,A1_33,0.025
,,00003.204240,A1_23,0.033
,,00003.204960,A1_22,0.035
,,00003.205520,A1_11,0.02
,,00003.205760,A1_34,0.012
,,00003.205920,A1_31,0.03
,,00003.206400,A1_13,0.018
,,00003.206560,A1_24,0.016
,,00003.207360,A1_12,0.029
,,00003.207440,A1_23,0.025
,,00003.208320,A1_22,0.018
,,00003.209040,A1_24,0.022
,,00003.210000,A1_12,0.023
,,00003.210000,A1_44,0.023
,,00003.210080,A1_23,0.026
,,00003.210080,A1_34,0.018
,,00003.210480,A1_41,0.014
,,00003.211200,A1_11,0.021
,,00003.211360,A1_24,0.025
,,00003.211760,A1_31,0.02
,,00003.212000,A1_13,0.025
,,00003.212080,A1_22,0.021
,,00003.212240,A1_44,0.013
,,00003.212400,A1_23,0.03
,,00003.212480,A1_12,0.03
,,00003.213360,A1_21,0.016
,,00003.214000,A1_24,0.041
,,00003.214080,A1_11,0.017
,,00003.214320,A1_31,0.021
,,00003.214720,A1_33,0.086
,,00003.214960,A1_34,0.016
,,00003.215280,A1_12,0.02
,,00003.216400,A1_11,0.03
,,00003.216480,A1_22,0.021
,,00003.217120,A1_31,0.026
,,00003.217360,A1_33,0.044
,,00003.217600,A1_12,0.033
,,00003.217600,A1_34,0.022
,,00003.217760,A1_24,0.031
,,00003.218960,A1_21,0.016
,,00003.219040,A1_44,0.015
,,00003.219360,A1_13,0.018
,,00003.219440,A1_11,0.044
,,00003.219600,A1_22,0.019
,,00003.220240,A1_31,0.022
,,00003.220320,A1_34,0.019
,,00003.220480,A1_23,0.034
,,00003.220480,A1_24,0.023
,,00003.220560,A1_12,0.013
,,00003.221040,A1_33,0.03
,,00003.221840,A1_13,0.017
,,00003.223200,A1_12,0.019
,,00003.223200,A1_22,0.02
,,00003.223280,A1_44,0.021
,,00003.223680,A1_24,0.032
,,00003.223760,A1_33,0.012
,,00003.224160,A1_31,0.018
,,00003.225440,A1_34,0.019
,,00003.225840,A1_12,0.018
,,00003.226080,A1_11,0.028
,,00003.226400,A1_24,0.027
,,00003.226560,A1_33,0.012
,,00003.227360,A1_31,0.03
,,00003.227360,A1_44,0.013
,,00003.227920,A1_34,0.017
,,00003.228720,A1_11,0.031
,,00003.229120,A1_24,0.017
,,00003.229280,A1_13,0.02
,,00003.229440,A1_12,0.035
,,00003.230080,A1_23,0.029
,,00003.230640,A1_31,0.025
,,00003.231760,A1_11,0.016
,,00003.232160,A1_12,0.021
,,00003.232400,A1_24,0.018
,,00003.232960,A1_33,0.024
,,00003.232960,A1_44,0.017
,,00003.233280,A1_31,0.017
,,00003.233520,A1_43,0.012
,,00003.233680,A1_23,0.076
,,00003.233840,A1_13,0.02
,,00003.234960,A1_12,0.021
,,00003.235440,A1_24,0.026
,,00003.235920,A1_44,0.019
,,00003.236160,A1_13,0.021
,,00003.236160,A1_31,0.022
,,00003.236320,A1_34,0.016
,,00003.236400,A1_14,0.015
,,00003.236640,A1_22,0.02
,,00003.237200,A1_12,0.025
,,00003.238080,A1_11,0.016
,,00003.238320,A1_24,0.018
,,00003.239280,A1_31,0.021
,,00003.239440,A1_21,0.017
,,00003.239520,A1_44,0.013
,,00003.240320,A1_11,0.013
,,00003.241120,A1_12,0.021
,,00003.241200,A1_13,0.018
,,00003.241360,A1_24,0.018
,,00003.241440,A1_23,0.011
,,00003.241920,A1_31,0.027
,,00003.241920,A1_34,0.014
,,00003.243680,A1_11,0.042
,,00003.243680,A1_13,0.019
,,00003.243680,A1_24,0.02
,,00003.244480,A1_22,0.026
,,00003.244720,A1_31,0.027
,,00003.244960,A1_12,0.009
,,00003.245920,A1_44,0.021
,,00003.246000,A1_13,0.023
,,00003.246160,A1_11,0.027
,,00003.247040,A1_24,0.015
,,00003.247600,A1_31,0.03
,,00003.247680,A1_33,0.019
,,00003.248080,A1_12,0.023
,,00003.248240,A1_23,0.025
,,00003.248640,A1_34,0.021
,,00003.249200,A1_11,0.013
,,00003.249440,A1_22,0.027
,,00003.249520,A1_24,0.016
,,00003.250000,A1_33,0.041
,,00003.250320,A1_31,0.035
,,00003.250480,A1_23,0.026
,,00003.250720,A1_14,0.015
,,00003.250960,A1_12,0.019
,,00003.251120,A1_34,0.016
,,00003.252640,A1_22,0.017
,,00003.252880,A1_31,0.021
,,00003.253200,A1_24,0.022
,,00003.253440,A1_34,0.013
,,00003.254480,A1_13,0.023
,,00003.255520,A1_24,0.027
,,00003.255600,A1_22,0.017
,,00003.257360,A1_11,0.029
,,00003.257440,A1_23,0.027
,,00003.258640,A1_44,0.014
,,00003.259120,A1_12,0.012
,,00003.259120,A1_31,0.02
,,00003.259760,A1_11,0.017
,,00003.259760,A1_23,0.039
,,00003.260720,A1_24,0.014
,,00003.261360,A1_21,0.011
,,00003.261520,A1_34,0.02
,,00003.262000,A1_13,0.015
,,00003.262480,A1_33,0.02
,,00003.263120,A1_23,0.018
,,00003.263520,A1_24,0.019
,,00003.264720,A1_44,0.024
,,00003.265760,A1_12,0.015
,,00003.265760,A1_22,0.023
,,00003.268480,A1_12,0.028
,,00003.268800,A1_43,0.012
,,00003.270080,A1_31,0.016
,,00003.271200,A1_44,0.018
,,00003.271760,A1_11,0.016
,,00003.271840,A1_33,0.019
,,00003.273120,A1_24,0.028
,,00003.274720,A1_11,0.016
,,00003.274720,A1_23,0.025
,,00003.275360,A1_24,0.025
,,00003.275840,A1_12,0.018
,,00003.275920,A1_44,0.018
,,00003.276160,A1_33,0.046
,,00003.277600,A1_11,0.015
,,00003.278080,A1_13,0.019
,,00003.278320,A1_44,0.011
,,00003.278400,A1_12,0.028
,,00003.278640,A1_33,0.021
,,00003.278720,A1_23,0.018
,,00003.279760,A1_34,0.01
,,00003.280080,A1_32,0.013
,,00003.280960,A1_24,0.025
,,00003.281040,A1_12,0.013
,,00003.283280,A1_23,0.013
,,00003.284160,A1_12,0.017
,,00003.284400,A1_24,0.015
,,00003.284800,A1_31,0.015
,,00003.286720,A1_12,0.018
,,00003.287040,A1_31,0.017
,,00003.287200,A1_24,0.017
