Investigator,,Time (s),Electrode,Amplitude (mV)
,,00015.999760,D2_23,0.01
,,00016.041680,D2_42,0.012
,,00016.047360,D2_33,0.045
,,00016.109280,D2_12,0.017
,,00016.131360,D2_13,0.011
,,00016.143280,D2_33,0.048
,,00016.226880,D2_33,0.051
,,00016.261200,D2_42,0.014
,,00016.318560,D2_33,0.05
,,00016.390400,D2_12,0.012
,,00016.399680,D2_33,0.05
,,00016.432400,D2_42,0.025
,,00016.458080,D2_12,0.013
,,00016.465520,D2_13,0.012
,,00016.490960,D2_33,0.048
,,00016.498480,D2_13,0.015
,,00016.534160,D2_42,0.012
,,00016.563520,D2_13,0.014
,,00016.596160,D2_33,0.049
,,00016.604560,D2_13,0.014
,,00016.618080,D2_42,0.026
,,00016.619520,D2_12,0.014
,,00016.681440,D2_33,0.048
,,00016.705360,D2_12,0.018
,,00016.739200,D2_12,0.011
,,00016.766640,D2_13,0.014
,,00016.768400,D2_33,0.047
,,00016.853760,D2_33,0.049
,,00016.855520,D2_13,0.012
,,00016.867280,D2_42,0.015
,,00016.883040,D2_13,0.011
,,00016.939440,D2_33,0.049
,,00016.982000,D2_13,0.012
,,00016.984480,D2_12,0.012
,,00017.006480,D2_42,0.012
,,00017.028080,D2_12,0.015
,,00017.038240,D2_33,0.05
,,00017.062400,D2_13,0.011
,,00017.070720,D2_42,0.011
,,00017.082560,D2_12,0.013
,,00017.115440,D2_12,0.014
,,00017.124480,D2_33,0.053
,,00017.164080,D2_12,0.014
,,00017.168880,D2_13,0.012
,,00017.193120,D2_13,0.01
,,00017.212000,D2_33,0.051
,,00017.268720,D2_42,0.014
,,00017.310880,D2_33,0.05
,,00017.375200,D2_13,0.012
,,00017.381280,D2_42,0.016
,,00017.394480,D2_12,0.012
,,00017.395200,D2_11,0.01
,,00017.404640,D2_33,0.05
,,00017.432240,D2_42,0.012
,,00017.500720,D2_33,0.047
,,00017.504800,D2_42,0.016
,,00017.522400,D2_12,0.012
,,00017.563360,D2_13,0.013
,,00017.567440,D2_12,0.013
,,00017.575440,D2_42,0.016
,,00017.607600,D2_33,0.05
,,00017.640640,D2_42,0.014
,,00017.656480,D2_13,0.012
,,00017.680000,D2_13,0.011
,,00017.694240,D2_33,0.048
,,00017.702240,D2_42,0.014
,,00017.739440,D2_12,0.011
,,00017.748720,D2_13,0.011
,,00017.782640,D2_33,0.046
,,00017.802560,D2_13,0.012
,,00017.808480,D2_44,0.02
,,00017.816000,D2_42,0.015
,,00017.870080,D2_42,0.014
,,00017.874880,D2_33,0.049
,,00017.896320,D2_23,0.01
,,00017.907760,D2_13,0.01
,,00017.916400,D2_12,0.015
,,00017.923920,D2_42,0.012
,,00017.954960,D2_13,0.015
,,00017.971280,D2_42,0.014
,,00017.984960,D2_33,0.054
,,00018.038640,D2_42,0.014
,,00018.045120,D2_12,0.02
,,00018.072080,D2_13,0.015
,,00018.093760,D2_42,0.013
,,00018.094720,D2_33,0.049
,,00018.097520,D2_12,0.016
,,00018.135040,D2_13,0.012
,,00018.153280,D2_42,0.014
,,00018.190800,D2_13,0.012
,,00018.194400,D2_13,0.01
,,00018.200320,D2_33,0.052
,,00018.267840,D2_42,0.011
,,00018.288800,D2_33,0.05
,,00018.321200,D2_12,0.014
,,00018.324800,D2_42,0.014
,,00018.347360,D2_13,0.01
,,00018.371120,D2_33,0.049
,,00018.374000,D2_12,0.014
,,00018.375840,D2_42,0.012
,,00018.429680,D2_42,0.014
,,00018.443680,D2_33,0.045
,,00018.449200,D2_13,0.01
,,00018.510240,D2_14,0.009
,,00018.533440,D2_33,0.048
,,00018.558240,D2_42,0.012
,,00018.559280,D2_13,0.015
,,00018.611280,D2_42,0.012
,,00018.620560,D2_13,0.011
,,00018.621040,D2_23,0.01
,,00018.626480,D2_33,0.053
,,00018.649360,D2_13,0.011
,,00018.690080,D2_44,0.021
,,00018.694960,D2_12,0.017
,,00018.713680,D2_33,0.049
,,00018.724000,D2_42,0.013
,,00018.742160,D2_12,0.012
,,00018.784320,D2_42,0.012
,,00018.810960,D2_13,0.009
,,00018.818400,D2_12,0.012
,,00018.829680,D2_33,0.049
,,00018.842480,D2_42,0.013
,,00018.873200,D2_13,0.012
,,00018.898480,D2_42,0.01
,,00018.900160,D2_13,0.013
,,00018.907120,D2_33,0.054
,,00018.923280,D2_14,0.019
,,00018.936080,D2_12,0.014
,,00018.979440,D2_12,0.01
,,00018.997120,D2_13,0.014
,,00019.006240,D2_33,0.048
,,00019.070320,D2_13,0.014
,,00019.085280,D2_42,0.013
,,00019.097680,D2_33,0.051
,,00019.121920,D2_44,0.023
,,00019.151680,D2_42,0.014
,,00019.152480,D2_12,0.012
,,00019.163840,D2_13,0.012
,,00019.204960,D2_33,0.049
,,00019.217520,D2_42,0.014
,,00019.235440,D2_12,0.012
,,00019.277520,D2_42,0.013
,,00019.290320,D2_12,0.015
,,00019.296320,D2_33,0.051
,,00019.338000,D2_42,0.012
,,00019.383120,D2_33,0.05
,,00019.462320,D2_13,0.011
,,00019.470800,D2_33,0.051
,,00019.490160,D2_13,0.011
,,00019.528480,D2_12,0.013
,,00019.556080,D2_13,0.012
,,00019.562240,D2_33,0.048
,,00019.594320,D2_42,0.018
,,00019.623200,D2_13,0.011
,,00019.658160,D2_33,0.05
,,00019.689280,D2_13,0.013
,,00019.744800,D2_33,0.048
,,00019.827440,D2_33,0.048
,,00019.848560,D2_13,0.013
,,00019.896160,D2_12,0.012
,,00019.919840,D2_33,0.05
,,00019.920000,D2_13,0.012
,,00019.970560,D2_12,0.02
,,00019.973200,D2_13,0.013
,,00020.005600,D2_33,0.048
,,00020.013920,D2_13,0.011
,,00020.050320,D2_13,0.012
,,00020.082560,D2_13,0.011
,,00020.111440,D2_33,0.047
,,00020.141440,D2_13,0.01
,,00020.161600,D2_42,0.015
,,00020.197280,D2_33,0.054
,,00020.208080,D2_13,0.01
,,00020.229040,D2_42,0.012
,,00020.272080,D2_12,0.013
,,00020.286400,D2_13,0.011
,,00020.289280,D2_33,0.051
,,00020.298640,D2_42,0.013
,,00020.325600,D2_13,0.01
,,00020.365760,D2_33,0.05
,,00020.370320,D2_23,0.011
