Investigator,,Time (s),Electrode,Amplitude (mV)
,,00016.537200,C4_13,0.033
,,00016.740320,C4_12,0.034
,,00016.772560,C4_23,0.028
,,00016.772640,C4_42,0.099
,,00016.774880,C4_42,0.016
,,00016.776400,C4_33,0.021
,,00016.778800,C4_42,0.065
,,00016.781840,C4_34,0.027
,,00016.783520,C4_12,0.026
,,00016.785520,C4_42,0.019
,,00016.786480,C4_33,0.02
,,00016.790560,C4_42,0.065
,,00016.792240,C4_32,0.02
,,00016.798400,C4_42,0.068
,,00016.799120,C4_34,0.169
,,00016.800000,C4_31,0.013
,,00016.806240,C4_12,0.027
,,00016.811600,C4_42,0.057
,,00016.820000,C4_42,0.059
,,00016.820480,C4_34,0.028
,,00016.822320,C4_42,0.02
,,00016.822800,C4_32,0.015
,,00016.823600,C4_34,0.164
,,00016.824480,C4_33,0.034
,,00016.826080,C4_34,0.01
,,00016.827680,C4_42,0.053
,,00016.828880,C4_12,0.026
,,00016.829280,C4_33,0.02
,,00016.830640,C4_13,0.032
,,00016.832800,C4_23,0.028
,,00016.836160,C4_42,0.078
,,00016.836640,C4_34,0.032
,,00016.837200,C4_33,0.026
,,00016.838560,C4_42,0.021
,,00016.839680,C4_33,0.019
,,00016.843520,C4_42,0.058
,,00016.848400,C4_33,0.028
,,00016.849680,C4_42,0.052
,,00016.856000,C4_42,0.056
,,00016.889840,C4_12,0.028
,,00017.292160,C4_31,0.02
,,00017.315760,C4_32,0.017
,,00017.394000,C4_33,0.021
,,00017.461680,C4_32,0.022
,,00017.479600,C4_42,0.017
,,00017.503120,C4_33,0.018
,,00017.514400,C4_33,0.025
,,00017.519360,C4_42,0.019
,,00017.521840,C4_42,0.014
,,00017.525520,C4_33,0.018
,,00017.526880,C4_42,0.021
,,00017.543120,C4_34,0.036
,,00017.543680,C4_33,0.022
,,00017.546800,C4_42,0.056
,,00017.549120,C4_42,0.011
,,00017.555280,C4_13,0.027
,,00017.563680,C4_34,0.035
,,00017.567360,C4_42,0.06
,,00017.577200,C4_34,0.058
,,00017.580240,C4_23,0.016
,,00017.582000,C4_32,0.029
,,00017.582160,C4_34,0.08
,,00017.582320,C4_33,0.022
,,00017.583040,C4_42,0.026
,,00017.585600,C4_12,0.027
,,00017.586080,C4_31,0.012
,,00017.586160,C4_34,0.024
,,00017.586320,C4_33,0.021
,,00017.589120,C4_34,0.021
,,00017.589440,C4_33,0.135
,,00017.590080,C4_12,0.02
,,00017.590320,C4_42,0.028
,,00017.590880,C4_32,0.021
,,00017.591360,C4_23,0.05
,,00017.592720,C4_33,0.019
,,00017.593120,C4_34,0.016
,,00017.595120,C4_42,0.031
,,00017.595760,C4_23,0.042
,,00017.596720,C4_34,0.023
,,00017.598640,C4_23,0.017
