Investigator,,Time (s),Electrode,Amplitude (mV)
,,00005.593440,A4_13,0.022
,,00005.595040,A4_12,0.026
,,00005.595280,A4_21,0.146
,,00005.600400,A4_42,0.039
,,00005.600960,A4_14,0.02
,,00005.601360,A4_23,0.025
,,00005.603840,A4_12,0.055
,,00005.605120,A4_22,0.022
,,00005.610160,A4_14,0.028
,,00005.611280,A4_41,0.013
,,00005.611920,A4_31,0.094
,,00005.612640,A4_13,0.028
,,00005.613440,A4_14,0.021
,,00005.615280,A4_42,0.052
,,00005.619680,A4_14,0.03
,,00005.620160,A4_12,0.022
,,00005.620160,A4_23,0.026
,,00005.621040,A4_13,0.041
,,00005.623440,A4_42,0.024
,,00005.627760,A4_12,0.038
,,00005.632720,A4_12,0.028
,,00005.633200,A4_14,0.021
,,00005.633200,A4_23,0.022
,,00005.633280,A4_41,0.012
,,00005.637040,A4_41,0.01
,,00005.648160,A4_22,0.021
,,00005.649360,A4_31,0.079
,,00005.651760,A4_31,0.022
,,00005.659440,A4_42,0.058
,,00005.663680,A4_41,0.013
,,00005.673360,A4_12,0.081
,,00005.673440,A4_21,0.154
,,00005.676240,A4_21,0.012
,,00005.792720,A4_22,0.021
,,00005.843120,A4_14,0.035
,,00005.850720,A4_22,0.022
,,00005.901280,A4_31,0.021
,,00005.908160,A4_22,0.022
,,00005.914240,A4_13,0.054
,,00005.918240,A4_13,0.017
,,00005.926640,A4_42,0.039
,,00005.994560,A4_23,0.016
,,00006.054080,A4_22,0.019
,,00006.100640,A4_23,0.015
,,00006.100960,A4_22,0.026
,,00006.115280,A4_13,0.047
,,00006.131680,A4_23,0.06
,,00006.156480,A4_22,0.029
,,00006.225680,A4_22,0.023
,,00006.290560,A4_22,0.021
,,00006.315200,A4_23,0.014
,,00006.324800,A4_13,0.032
,,00006.328080,A4_13,0.028
,,00006.328080,A4_14,0.021
,,00006.332640,A4_22,0.025
,,00006.332800,A4_14,0.027
,,00006.347760,A4_42,0.039
,,00006.350800,A4_23,0.053
,,00006.353120,A4_23,0.047
,,00006.354240,A4_13,0.05
,,00006.355520,A4_14,0.031
,,00006.355920,A4_12,0.105
,,00006.356640,A4_23,0.018
,,00006.357920,A4_13,0.029
,,00006.360160,A4_12,0.028
,,00006.360160,A4_23,0.03
,,00006.362480,A4_22,0.021
,,00006.364000,A4_23,0.039
,,00006.365120,A4_14,0.024
,,00006.366080,A4_21,0.15
,,00006.366320,A4_12,0.02
,,00006.366800,A4_23,0.019
,,00006.367360,A4_42,0.019
,,00006.369440,A4_21,0.025
,,00006.374800,A4_13,0.045
,,00006.376080,A4_14,0.022
,,00006.378320,A4_24,0.034
,,00006.379120,A4_13,0.025
,,00006.379440,A4_42,0.062
,,00006.379760,A4_31,0.023
,,00006.381680,A4_14,0.03
,,00006.382000,A4_13,0.031
,,00006.384160,A4_42,0.052
,,00006.385760,A4_21,0.018
,,00006.386320,A4_13,0.037
,,00006.386720,A4_42,0.028
,,00006.390320,A4_23,0.015
,,00006.394720,A4_22,0.023
,,00006.398160,A4_14,0.025
,,00006.404880,A4_23,0.06
,,00006.408960,A4_12,0.026
,,00006.412480,A4_41,0.012
,,00006.444000,A4_31,0.096
,,00006.538560,A4_22,0.027
,,00006.587840,A4_13,0.032
,,00006.587920,A4_23,0.017
,,00006.591760,A4_14,0.027
,,00006.600400,A4_22,0.021
,,00006.604320,A4_23,0.012
,,00006.648880,A4_22,0.024
,,00006.660080,A4_13,0.05
,,00006.675680,A4_42,0.037
,,00006.696640,A4_22,0.025
,,00006.727040,A4_14,0.02
,,00006.728160,A4_22,0.022
,,00006.729280,A4_13,0.032
,,00006.730960,A4_23,0.016
,,00006.754880,A4_23,0.019
,,00006.762240,A4_42,0.036
,,00006.771360,A4_22,0.019
,,00006.776560,A4_31,0.094
,,00006.852000,A4_22,0.023
,,00006.918720,A4_13,0.047
,,00006.921840,A4_22,0.023
,,00006.922720,A4_14,0.029
,,00006.931680,A4_23,0.016
,,00006.971680,A4_22,0.02
,,00006.993680,A4_13,0.044
,,00006.994000,A4_12,0.101
,,00006.996240,A4_12,0.029
,,00007.001440,A4_42,0.037
,,00007.001600,A4_23,0.016
,,00007.006560,A4_22,0.021
,,00007.009280,A4_14,0.033
,,00007.012880,A4_13,0.025
,,00007.015920,A4_23,0.058
,,00007.058800,A4_22,0.021
,,00007.129120,A4_22,0.021
,,00007.177280,A4_14,0.025
,,00007.181120,A4_13,0.05
,,00007.186640,A4_22,0.026
,,00007.201360,A4_13,0.036
,,00007.251840,A4_13,0.045
,,00007.255600,A4_14,0.019
,,00007.272240,A4_42,0.032
,,00007.277440,A4_22,0.027
,,00007.280160,A4_23,0.016
,,00007.317520,A4_23,0.055
,,00007.317760,A4_14,0.023
,,00007.324480,A4_22,0.025
,,00007.355040,A4_12,0.04
,,00007.356560,A4_13,0.043
,,00007.360800,A4_12,0.099
,,00007.361120,A4_22,0.023
,,00007.362400,A4_31,0.149
,,00007.362880,A4_23,0.05
,,00007.362960,A4_14,0.023
,,00007.363040,A4_12,0.065
,,00007.363040,A4_42,0.017
,,00007.364080,A4_13,0.031
,,00007.365120,A4_31,0.017
,,00007.365680,A4_21,0.155
,,00007.365680,A4_23,0.023
,,00007.365920,A4_14,0.023
,,00007.366240,A4_12,0.021
,,00007.367040,A4_13,0.041
,,00007.368640,A4_23,0.014
,,00007.369520,A4_42,0.035
,,00007.369760,A4_31,0.121
,,00007.371040,A4_21,0.038
,,00007.373120,A4_12,0.043
,,00007.373920,A4_42,0.041
,,00007.375840,A4_12,0.035
,,00007.377120,A4_23,0.033
,,00007.379040,A4_12,0.035
,,00007.383120,A4_13,0.025
,,00007.384000,A4_31,0.087
,,00007.385200,A4_12,0.087
,,00007.385520,A4_23,0.043
