Investigator,,Time (s),Electrode,Amplitude (mV)
,,00006.033600,A1_12,0.036
,,00006.033840,A1_21,0.027
,,00006.034640,A1_22,0.019
,,00006.034720,A1_24,0.019
,,00006.035360,A1_32,0.048
,,00006.035680,A1_42,0.077
,,00006.035920,A1_34,0.021
,,00006.036080,A1_33,0.033
,,00006.036160,A1_21,0.027
,,00006.036720,A1_12,0.041
,,00006.037680,A1_24,0.018
,,00006.038240,A1_22,0.028
,,00006.038800,A1_33,0.032
,,00006.038880,A1_32,0.03
,,00006.039040,A1_21,0.009
,,00006.039520,A1_12,0.039
,,00006.039520,A1_42,0.256
,,00006.041120,A1_31,0.021
,,00006.041280,A1_24,0.026
,,00006.041360,A1_33,0.025
,,00006.042480,A1_22,0.022
,,00006.042560,A1_12,0.039
,,00006.042720,A1_21,0.035
,,00006.042880,A1_32,0.027
,,00006.043200,A1_42,0.055
,,00006.045520,A1_12,0.033
,,00006.046000,A1_32,0.03
,,00006.046080,A1_23,0.026
,,00006.046400,A1_33,0.022
,,00006.046400,A1_42,0.033
,,00006.046480,A1_22,0.037
,,00006.046800,A1_21,0.018
,,00006.047680,A1_24,0.023
,,00006.048880,A1_33,0.036
,,00006.049040,A1_32,0.036
,,00006.049440,A1_42,0.045
,,00006.049680,A1_12,0.013
,,00006.050160,A1_22,0.02
,,00006.051760,A1_32,0.045
,,00006.052000,A1_21,0.061
,,00006.052240,A1_12,0.011
,,00006.052400,A1_33,0.022
,,00006.052880,A1_24,0.018
,,00006.054560,A1_42,0.028
,,00006.054720,A1_32,0.031
,,00006.054800,A1_21,0.021
,,00006.055120,A1_22,0.024
,,00006.056320,A1_12,0.014
,,00006.057360,A1_22,0.024
,,00006.057440,A1_32,0.033
,,00006.057440,A1_42,0.054
,,00006.058080,A1_33,0.032
,,00006.060000,A1_22,0.019
,,00006.060080,A1_42,0.049
,,00006.060400,A1_12,0.017
,,00006.060880,A1_32,0.052
,,00006.061040,A1_33,0.053
,,00006.061520,A1_24,0.018
,,00006.062880,A1_22,0.019
,,00006.063600,A1_21,0.025
,,00006.063920,A1_33,0.03
,,00006.064000,A1_32,0.036
,,00006.064960,A1_42,0.052
,,00006.065440,A1_22,0.013
,,00006.065600,A1_12,0.022
,,00006.066480,A1_33,0.047
,,00006.068160,A1_32,0.026
,,00006.070160,A1_22,0.026
,,00006.070160,A1_42,0.034
,,00006.071840,A1_23,0.021
,,00006.071840,A1_32,0.018
,,00006.072640,A1_22,0.019
,,00006.072800,A1_12,0.022
,,00006.073440,A1_42,0.029
,,00006.075040,A1_33,0.018
,,00006.076000,A1_22,0.027
,,00006.079600,A1_22,0.014
,,00006.081360,A1_42,0.025
,,00006.088960,A1_42,0.031
,,00006.092960,A1_21,0.018
,,00006.094960,A1_42,0.043
,,00006.096000,A1_32,0.02
,,00006.099360,A1_31,0.017
,,00006.110320,A1_23,0.025
,,00006.120240,A1_22,0.055
,,00006.120560,A1_42,0.032
,,00006.122880,A1_22,0.016
,,00006.128640,A1_42,0.028
,,00006.176320,A1_23,0.025
,,00006.261520,A1_23,0.038
,,00006.419600,A1_23,0.049
,,00006.507200,A1_23,0.045
,,00006.615520,A1_23,0.047
,,00006.758640,A1_23,0.05
,,00006.765200,A1_22,0.072
,,00006.767760,A1_22,0.012
,,00006.777120,A1_22,0.05
,,00006.779920,A1_22,0.014
,,00006.843040,A1_23,0.044
,,00006.918000,A1_23,0.044
,,00006.968560,A1_22,0.018
,,00007.057920,A1_23,0.047
,,00007.135920,A1_23,0.043
,,00007.232160,A1_23,0.043
,,00007.304400,A1_22,0.065
,,00007.306720,A1_22,0.007
,,00007.324880,A1_23,0.046
,,00007.330240,A1_22,0.02
,,00007.340160,A1_42,0.037
,,00007.450480,A1_23,0.051
,,00007.539920,A1_23,0.049
,,00007.549200,A1_21,0.03
,,00007.628560,A1_23,0.042
,,00007.735920,A1_23,0.047
,,00007.775760,A1_22,0.043
,,00007.795280,A1_22,0.072
,,00007.797760,A1_22,0.009
,,00007.824400,A1_23,0.045
,,00007.838720,A1_21,0.028
,,00007.845680,A1_22,0.068
,,00007.848400,A1_22,0.013
,,00007.908320,A1_23,0.044
,,00007.914480,A1_31,0.034
,,00007.923120,A1_21,0.024
,,00007.924960,A1_31,0.019
,,00007.934400,A1_31,0.036
,,00007.951360,A1_31,0.034
,,00007.963600,A1_21,0.021
,,00007.986000,A1_23,0.042
,,00008.015040,A1_24,0.02
,,00008.016320,A1_12,0.021
,,00008.016720,A1_22,0.025
,,00008.017600,A1_31,0.033
,,00008.020160,A1_22,0.044
,,00008.021200,A1_12,0.037
,,00008.021920,A1_21,0.02
,,00008.022960,A1_22,0.056
,,00008.023200,A1_32,0.027
,,00008.024080,A1_31,0.023
,,00008.024400,A1_12,0.058
,,00008.024880,A1_24,0.026
,,00008.025520,A1_22,0.055
,,00008.025760,A1_32,0.029
,,00008.026400,A1_31,0.026
,,00008.026640,A1_21,0.04
,,00008.026800,A1_42,0.051
,,00008.028320,A1_22,0.075
,,00008.028320,A1_24,0.03
,,00008.028560,A1_12,0.108
,,00008.029360,A1_21,0.036
,,00008.029360,A1_31,0.029
,,00008.029520,A1_11,0.026
,,00008.030240,A1_33,0.07
,,00008.030880,A1_32,0.026
,,00008.031840,A1_22,0.027
,,00008.031840,A1_24,0.017
,,00008.032000,A1_12,0.068
,,00008.032160,A1_21,0.05
,,00008.032560,A1_23,0.047
,,00008.032640,A1_11,0.026
,,00008.033040,A1_42,0.07
,,00008.034080,A1_31,0.053
,,00008.034400,A1_24,0.036
,,00008.034480,A1_22,0.081
,,00008.034480,A1_33,0.047
,,00008.034560,A1_12,0.037
,,00008.034560,A1_32,0.023
,,00008.035120,A1_21,0.018
,,00008.036160,A1_42,0.034
,,00008.036880,A1_31,0.022
,,00008.037120,A1_11,0.027
,,00008.037280,A1_24,0.019
,,00008.037520,A1_33,0.063
,,00008.037680,A1_34,0.036
,,00008.038000,A1_32,0.036
,,00008.038160,A1_21,0.06
,,00008.038160,A1_22,0.036
,,00008.039200,A1_12,0.06
,,00008.039200,A1_42,0.051
,,00008.039920,A1_24,0.031
,,00008.040000,A1_11,0.017
,,00008.040240,A1_33,0.072
,,00008.040880,A1_32,0.078
,,00008.040960,A1_21,0.045
,,00008.041120,A1_31,0.059
,,00008.041360,A1_22,0.031
,,00008.041520,A1_42,0.066
,,00008.041760,A1_12,0.058
,,00008.043040,A1_33,0.087
,,00008.043280,A1_21,0.105
,,00008.043600,A1_24,0.027
,,00008.043840,A1_42,0.041
,,00008.044000,A1_12,0.094
,,00008.044000,A1_32,0.082
,,00008.044080,A1_11,0.029
,,00008.044240,A1_31,0.031
,,00008.044720,A1_34,0.029
,,00008.045200,A1_41,0.01
,,00008.045520,A1_33,0.064
,,00008.045600,A1_22,0.079
,,00008.045680,A1_21,0.042
,,00008.045920,A1_24,0.038
,,00008.046080,A1_42,0.056
,,00008.046480,A1_12,0.071
,,00008.046960,A1_32,0.067
,,00008.047200,A1_31,0.031
,,00008.047840,A1_11,0.022
,,00008.048400,A1_22,0.058
,,00008.048640,A1_24,0.076
,,00008.048720,A1_21,0.072
,,00008.048720,A1_33,0.17
,,00008.048800,A1_42,0.076
