Investigator,,Time (s),Electrode,Amplitude (mV)
,,00006.164000,A4_42,0.032
,,00006.170320,A4_42,0.057
,,00006.228480,A4_12,0.042
,,00006.361040,A4_12,0.05
,,00006.363760,A4_12,0.013
,,00006.522320,A4_12,0.05
,,00006.613680,A4_42,0.073
,,00006.624080,A4_42,0.067
,,00006.636160,A4_42,0.063
,,00006.650640,A4_42,0.058
,,00006.677040,A4_12,0.051
,,00006.738720,A4_42,0.071
,,00006.748880,A4_42,0.068
,,00006.757280,A4_42,0.056
,,00006.768640,A4_42,0.055
,,00006.791120,A4_42,0.059
,,00006.834800,A4_12,0.052
,,00006.990960,A4_12,0.054
,,00007.147280,A4_12,0.058
,,00007.208320,A4_42,0.077
,,00007.216720,A4_42,0.064
,,00007.226560,A4_42,0.062
,,00007.236480,A4_42,0.059
,,00007.238960,A4_42,0.018
,,00007.257680,A4_42,0.06
